,id,date,rawContent,user,replyCount,retweetCount,likeCount,quoteCount
102,1629466280049737729,2023-02-25 13:00:09+00:00,@CarrieMyHart F Zelensky and F Joe Biden,"{'username': 'AromaLady2', 'id': 1511126153024708613, 'displayname': 'Ar🍊ma ♡MAGA♡ Lad¥', 'rawDescription': 'MAGA #FJB #pureblood Back the Blue', 'renderedDescription': 'MAGA #FJB #pureblood Back the Blue', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 4, 4, 23, 40, 2, tzinfo=datetime.timezone.utc), 'followersCount': 15825, 'friendsCount': 8536, 'statusesCount': 13985, 'favouritesCount': 18494, 'listedCount': 20, 'mediaCount': 3057, 'location': 'Ohio, USA', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583898958690242562/0DDRtHpw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1511126153024708613/1651374230', 'label': None}",0,0,0,0
103,1629466243118800898,2023-02-25 13:00:01+00:00,"Joe Biden je pred prvo obletnico ruske invazije obiskal Ukrajino in Poljsko. Med obiskom je zagotovil ameriško zavezo pomoči zaveznicam, medtem ko je ruski predsednik Vladimir Putin sprejel kitajskega diplomata in spodbujal Ruse.

https://t.co/7aUXHcpUgG","{'username': 'BloombergAdrSLO', 'id': 1522507718380118016, 'displayname': 'Bloomberg Adria Slovenija', 'rawDescription': 'Slovensko uredništvo Bloomberg Adria, prve večplatformne mreže poslovnih novic v jugovzhodni Evropi.', 'renderedDescription': 'Slovensko uredništvo Bloomberg Adria, prve večplatformne mreže poslovnih novic v jugovzhodni Evropi.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 5, 6, 9, 25, 11, tzinfo=datetime.timezone.utc), 'followersCount': 239, 'friendsCount': 5, 'statusesCount': 2350, 'favouritesCount': 19, 'listedCount': 1, 'mediaCount': 401, 'location': 'Slovenija', 'protected': False, 'link': {'text': 'si.bloombergadria.com', 'url': 'https://si.bloombergadria.com/', 'tcourl': 'https://t.co/PSBzvD8lE8', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1542541709980073984/H4nMPnQ1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1522507718380118016/1656605578', 'label': None}",0,0,0,0
104,1629466242820997123,2023-02-25 13:00:00+00:00,"@silvano_trotta Je revois encore LCI et ses généraux en carton devisant, des heures durant, sur tel ou tel incendie ""suspect"" survenu à Moscou ! Tout le monde sait qu'un incendie en Russie est forcément suspect ! Sinon, Biden n'a toujours pas rendu visite aux gens de l'Ohio !","{'username': 'ossamaneh', 'id': 1115311501932474368, 'displayname': 'Wora Ossamaneh', 'rawDescription': 'Eher allergisch gegen so genannte ""soz. Netzwerke"". Ich suchte nach dem Knopf, um die Anzahl der ""Follower"" auf Null zu setzen. Kein Knopf!? Wie jämmerlich! ☺☺', 'renderedDescription': 'Eher allergisch gegen so genannte ""soz. Netzwerke"". Ich suchte nach dem Knopf, um die Anzahl der ""Follower"" auf Null zu setzen. Kein Knopf!? Wie jämmerlich! ☺☺', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 4, 8, 17, 52, 38, tzinfo=datetime.timezone.utc), 'followersCount': 70, 'friendsCount': 6, 'statusesCount': 20232, 'favouritesCount': 284, 'listedCount': 3, 'mediaCount': 1371, 'location': '', 'protected': False, 'link': {'text': 'medias-tics.blogspot.com', 'url': 'https://medias-tics.blogspot.com', 'tcourl': 'https://t.co/8JrOzMlBZI', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1115311919894802433/aYn6TnBS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1115311501932474368/1582291324', 'label': None}",0,0,0,0
105,1629466242183573505,2023-02-25 13:00:00+00:00,"🇷🇺 🇺🇦 Du lancement par Poutine de ""l'opération spéciale"" le 24 février 2022, à la visite de Joe Biden à Kiev le 21 février dernier, on vous retrace une année de guerre en seize dates et autant d'événements marquants ⤵ https://t.co/ya5sbXEt5I","{'username': 'Montagnemnt', 'id': 2381816034, 'displayname': 'La Montagne Montluçon', 'rawDescription': 'Compte Twitter officiel de La Montagne Montluçon. Actualité de Montluçon et de ses environs.', 'renderedDescription': 'Compte Twitter officiel de La Montagne Montluçon. Actualité de Montluçon et de ses environs.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 3, 10, 8, 57, 19, tzinfo=datetime.timezone.utc), 'followersCount': 4041, 'friendsCount': 476, 'statusesCount': 20923, 'favouritesCount': 157, 'listedCount': 59, 'mediaCount': 1929, 'location': 'Montluçon', 'protected': False, 'link': {'text': 'lamontagne.fr/montlucon-0310…', 'url': 'https://www.lamontagne.fr/montlucon-03100/', 'tcourl': 'https://t.co/0DasesEKNn', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1376802703259676672/UOttG82__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2381816034/1451411618', 'label': None}",0,0,0,0
106,1629466166430187520,2023-02-25 12:59:42+00:00,"Reunión pautada para efectuarse en territorio norteamericano entre Guardia Costera de EEUU y su homóloga de Cuba, provocó fuerte reacción inmediata del senador republicano, M. Rubio. Envió carta al Pte. Biden para que suspenda la visita ""de inmediato"" 
https://t.co/yQfXQxpw35","{'username': 'otroperfil', 'id': 171472715, 'displayname': 'Jorge García Alberti', 'rawDescription': 'Periodista, editor, curador de contenidos. Asesor de comunicación en empresas, medios de prensa, radio, TV e internet.', 'renderedDescription': 'Periodista, editor, curador de contenidos. Asesor de comunicación en empresas, medios de prensa, radio, TV e internet.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 7, 27, 12, 33, 37, tzinfo=datetime.timezone.utc), 'followersCount': 224, 'friendsCount': 215, 'statusesCount': 34996, 'favouritesCount': 0, 'listedCount': 9, 'mediaCount': 1664, 'location': '', 'protected': False, 'link': {'text': 'paypal.com/donate/?hosted…', 'url': 'https://www.paypal.com/donate/?hosted_button_id=6N6SEHV3KL9GJ', 'tcourl': 'https://t.co/i2SXCCb0Z2', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/2764368438/81881bcf3525341b8465dbe7b5a6d1d9_normal.jpeg', 'profileBannerUrl': None, 'label': None}",0,0,0,0
107,1629466150303145985,2023-02-25 12:59:38+00:00,"""Putin myślał, że Ukraina jest słaba, a Zachód podzielony. Putin się mylił. Rok później dowody są właśnie tutaj, w tej sali. Stoimy tu razem. Wolność jest bezcenna. Warto walczyć o nią tak długo, jak będzie trzeba"" - powiedział prezydent USA🇺🇸 Joe Biden podczas wizyty w Kijowie🇺🇦","{'username': 'carduelis0104', 'id': 1664575254, 'displayname': 'Nikodem Szczygłowski', 'rawDescription': 'Non bene pro toto libertas venditur auro. Žive naj vsi narodi! (no, może z niektórymi wyjątkami;-)', 'renderedDescription': 'Non bene pro toto libertas venditur auro. Žive naj vsi narodi! (no, może z niektórymi wyjątkami;-)', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 8, 12, 9, 13, 48, tzinfo=datetime.timezone.utc), 'followersCount': 188, 'friendsCount': 380, 'statusesCount': 2851, 'favouritesCount': 2442, 'listedCount': 1, 'mediaCount': 582, 'location': 'Mitteleurope', 'protected': False, 'link': {'text': 'nikodem-szczyglowski.netlify.app', 'url': 'https://nikodem-szczyglowski.netlify.app', 'tcourl': 'https://t.co/WZAvHoKkzv', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1335700444950237184/e_CDmLaS_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1664575254/1487001694', 'label': None}",0,0,0,0
108,1629466135233015815,2023-02-25 12:59:35+00:00,"@Valzeur @J_Bardella Comment lui faire confiance alors qu'il vient de s'aligner sur les positions de l'UE, càd de l'Otan, càd de Biden, dans une guerre unjustifiable ?
L'immigration de masse est voulue par les mêmes pour affaiblir l'Europe.
Le RN fera comme les autres : RIEN.","{'username': 'kergroix', 'id': 1237007647674679297, 'displayname': 'Kergroix', 'rawDescription': 'Très vieux Gaulois réfractaire. \nPatriote Frexit\nAmi des Animaux', 'renderedDescription': 'Très vieux Gaulois réfractaire. \nPatriote Frexit\nAmi des Animaux', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 3, 9, 13, 30, 13, tzinfo=datetime.timezone.utc), 'followersCount': 1357, 'friendsCount': 1811, 'statusesCount': 45968, 'favouritesCount': 80193, 'listedCount': 5, 'mediaCount': 869, 'location': 'un petit paradis', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1266118286183411716/vS81W9Yt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1237007647674679297/1595174533', 'label': None}",0,0,0,0
109,1629466129784512512,2023-02-25 12:59:34+00:00,@FarrisThompson @RepJeffries https://t.co/MieVD6YrXI,"{'username': 'BidenMyTime_', 'id': 1353110652311760897, 'displayname': 'Biden My Time', 'rawDescription': 'Truinternationaldepression.', 'renderedDescription': 'Truinternationaldepression.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 1, 23, 22, 42, 36, tzinfo=datetime.timezone.utc), 'followersCount': 487, 'friendsCount': 1183, 'statusesCount': 12725, 'favouritesCount': 26195, 'listedCount': 5, 'mediaCount': 1407, 'location': 'Nashville, TN', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1611194318202576898/UUzyQGFt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1353110652311760897/1672973645', 'label': None}",0,0,0,0
110,1629466107265286144,2023-02-25 12:59:28+00:00,"@BFMTV @MinColonna même Biden ne fait ce genre de connerie , Poutine doit trembler!!! @CNEWS","{'username': 'JlucP01', 'id': 1261401623991070720, 'displayname': 'jean-luc', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 5, 15, 21, 3, 15, tzinfo=datetime.timezone.utc), 'followersCount': 1, 'friendsCount': 6, 'statusesCount': 2361, 'favouritesCount': 2597, 'listedCount': 0, 'mediaCount': 11, 'location': 'Biscarrosse, France', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",0,0,0,0
111,1629466053645332483,2023-02-25 12:59:15+00:00,"@jollyanr @EmmaRincon @petrogustavo Waaajajaja il bliquiii, por eso Biden le compra petróleo a Venezuela para bloquearlos. El chiste se cuenta solo 🤡","{'username': 'AlegonPepe', 'id': 1157343812643106816, 'displayname': 'Mario - El Pepe Alegon', 'rawDescription': 'https://t.co/viKwSn1L7b', 'renderedDescription': 'gab.com/pepealegon', 'descriptionLinks': [{'text': 'gab.com/pepealegon', 'url': 'http://gab.com/pepealegon', 'tcourl': 'https://t.co/viKwSn1L7b', 'indices': (0, 23)}], 'verified': False, 'created': datetime.datetime(2019, 8, 2, 17, 34, 2, tzinfo=datetime.timezone.utc), 'followersCount': 1683, 'friendsCount': 1995, 'statusesCount': 87931, 'favouritesCount': 138719, 'listedCount': 6, 'mediaCount': 1326, 'location': 'Colombia', 'protected': False, 'link': {'text': 'gab.com/pepealegon', 'url': 'http://gab.com/pepealegon', 'tcourl': 'https://t.co/viKwSn1L7b', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1203183369347125249/YMJmwHn7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1157343812643106816/1654171802', 'label': None}",0,0,0,0
112,1629466044694683649,2023-02-25 12:59:13+00:00,"Biden a eu une révélation dans sa chute d'escalier à Varsovie. ""Et si c'était une révélation du tout puissant ?"" La lecture du discours de Poutine a dû le conforter sur la ligne rouge à ne pas franchir...","{'username': 'Gustavo58413026', 'id': 1318430971616759810, 'displayname': 'Gustavo David - Les messagers Hugin et Munin', 'rawDescription': ""Une mauvaise paix vaut toujours mieux qu'une guerre sans espoir (Stefan Zweig). Il serait grand temps d'y songer à l'est de l'Europe 🇷🇸🇭🇺"", 'renderedDescription': ""Une mauvaise paix vaut toujours mieux qu'une guerre sans espoir (Stefan Zweig). Il serait grand temps d'y songer à l'est de l'Europe 🇷🇸🇭🇺"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 10, 20, 5, 58, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1286, 'friendsCount': 1723, 'statusesCount': 15740, 'favouritesCount': 5837, 'listedCount': 1, 'mediaCount': 163, 'location': 'Quelque part, jamais partout ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333168839861956609/kCApFEof_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1318430971616759810/1658520419', 'label': None}",0,0,0,0
113,1629466040844398593,2023-02-25 12:59:12+00:00,"@tagesschau You made my day ! Das war die lustigste Nachricht des Tages! Der pädophile denn nur durch Wahlbetrug gewonnen hat, will es noch einmal probieren! Diesmal allerdings wird es nicht nochmal zugelassen! Die Wahl 2020 war eine Falle für Biden ! Der Pedo ist bald Geschichte!","{'username': 'AdrianCzajkow11', 'id': 1594238187454464001, 'displayname': 'Adrian Czajkowski', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 11, 20, 7, 56, 31, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 31, 'statusesCount': 263, 'favouritesCount': 107, 'listedCount': 1, 'mediaCount': 9, 'location': 'Düsseldorf, Deutschland', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1622250480599535619/-pxJnAKY_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0
114,1629465999933046785,2023-02-25 12:59:03+00:00,"Les US de Biden nous ont déclaré la guerre par cet attentat et le monde entier le sait ! En plus d'être attaqués, nous sommes ridiculisés. 
https://t.co/4MtR1XPcTS","{'username': 'ClaireJardin1', 'id': 1228343487155900417, 'displayname': 'Souris Mystique', 'rawDescription': ""France 🇫🇷 Vérité Humour Amitié Résistance #Twitter est la maison commune, l'agora, le forum du monde. il y aura toujours de la lumière 💡"", 'renderedDescription': ""France 🇫🇷 Vérité Humour Amitié Résistance #Twitter est la maison commune, l'agora, le forum du monde. il y aura toujours de la lumière 💡"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 2, 14, 15, 41, 45, tzinfo=datetime.timezone.utc), 'followersCount': 55849, 'friendsCount': 35956, 'statusesCount': 87201, 'favouritesCount': 127136, 'listedCount': 83, 'mediaCount': 3935, 'location': '87 Gattaca ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1587033583260155907/3IqJcvMy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1228343487155900417/1667213074', 'label': None}",1,19,25,0
115,1629465997315801091,2023-02-25 12:59:02+00:00,"@R3B3L24 Pues, dándole la vuelta al razonamiento, si no le gusta a Biden tiene que ser una propuesta cojonuda.","{'username': 'Elmokokeanda', 'id': 1370869500757872641, 'displayname': 'José Antonio #Reprobado', 'rawDescription': 'Antifascista siempre. Los Borbones, a los tiburones. ❤💛💜🔻#Reprobado, y a mucha honra.', 'renderedDescription': 'Antifascista siempre. Los Borbones, a los tiburones. ❤💛💜🔻#Reprobado, y a mucha honra.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 3, 13, 22, 49, 26, tzinfo=datetime.timezone.utc), 'followersCount': 250, 'friendsCount': 376, 'statusesCount': 4886, 'favouritesCount': 4144, 'listedCount': 0, 'mediaCount': 44, 'location': 'Madrid', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1618599685324783619/KT1xoezg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1370869500757872641/1674756320', 'label': None}",1,1,1,0
116,1629465991397756929,2023-02-25 12:59:01+00:00,"@Aggi_Dunkel Ich verstehe dich so gut! Der Staat ist schon länger übergriffig! Meine Mutter starb Anfang April, mein Vater Ende April. Ich war gerade arbeitslos und das Arbeitsamt verbot mir, zur Beerdigung des Vaters zu fahren, da ich meinen Anspruch schon aufgebraucht hatte!","{'username': 'Ulla45636385', 'id': 1569068752410484736, 'displayname': 'Ulla, frieren und leiden für Biden', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 9, 11, 21, 2, 40, tzinfo=datetime.timezone.utc), 'followersCount': 159, 'friendsCount': 307, 'statusesCount': 2359, 'favouritesCount': 12112, 'listedCount': 0, 'mediaCount': 118, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1569218682282283008/5IONi3RH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1569068752410484736/1662975563', 'label': None}",1,0,1,0
117,1629465988969242627,2023-02-25 12:59:00+00:00,@MichelleTouss32 Et comment qualifier Biden? https://t.co/s8Nz0ODfnq,"{'username': 'Leseinomarin1', 'id': 385476557, 'displayname': 'Seinomarin', 'rawDescription': ""Avant d'agir, prend du recul pour s'informer et méditer! N'agit pas et ne dit pas n'importe quoi par impulsion mais après vérification des infos et réflexion!"", 'renderedDescription': ""Avant d'agir, prend du recul pour s'informer et méditer! N'agit pas et ne dit pas n'importe quoi par impulsion mais après vérification des infos et réflexion!"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 10, 5, 15, 30, 52, tzinfo=datetime.timezone.utc), 'followersCount': 170, 'friendsCount': 17, 'statusesCount': 15654, 'favouritesCount': 246, 'listedCount': 1, 'mediaCount': 4918, 'location': 'France', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1573981252/chat_webcam_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/385476557/1521707359', 'label': None}",0,0,0,0
118,1629465973156724736,2023-02-25 12:58:56+00:00,"La France et l'UE n'ont qu'une solution envoyer chier Biden, Stoltenberg et leurs entités nationales et supranationales mais qui aura les cojones de le faire ? Surement personne ... La France veut bien être Charlie mais quand il s'agit d'être la France c'est autre chose ...","{'username': 'jpfatton', 'id': 230986008, 'displayname': 'Fantôme Constantin 🦯🕳️💨🌡️☃️🧬⚰️', 'rawDescription': 'Né en Hélvétie habitant en Gaule', 'renderedDescription': 'Né en Hélvétie habitant en Gaule', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 12, 27, 7, 49, 27, tzinfo=datetime.timezone.utc), 'followersCount': 216, 'friendsCount': 278, 'statusesCount': 36790, 'favouritesCount': 5583, 'listedCount': 0, 'mediaCount': 71, 'location': 'France', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1563542472839442434/5vdTCICU_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0
119,1629465941279924225,2023-02-25 12:58:49+00:00,https://t.co/mOcwGq6eSl,"{'username': 'BadBiden1', 'id': 1408029640799703041, 'displayname': 'BadBiden', 'rawDescription': ""I ABANDONED AMERICANS!\n\nI never campaigned but somehow got 81 million votes!\n\nI tripled gas prices!\n\nI am China's bitch!\n\nCorn Pop touched my peepee!"", 'renderedDescription': ""I ABANDONED AMERICANS!\n\nI never campaigned but somehow got 81 million votes!\n\nI tripled gas prices!\n\nI am China's bitch!\n\nCorn Pop touched my peepee!"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 6, 24, 11, 50, 15, tzinfo=datetime.timezone.utc), 'followersCount': 4563, 'friendsCount': 4703, 'statusesCount': 3620, 'favouritesCount': 1236, 'listedCount': 1, 'mediaCount': 677, 'location': 'The bottom of approval polls!', 'protected': False, 'link': {'text': 'youtu.be/cKoMHJ0IzK0', 'url': 'https://youtu.be/cKoMHJ0IzK0', 'tcourl': 'https://t.co/yfvWHkGEko', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1408033106356019205/iqmXEPts_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1408029640799703041/1624538904', 'label': None}",0,0,2,1
120,1629465933168214017,2023-02-25 12:58:47+00:00,"Ayvayı yedik 500 dolar senelik hosting, elimde faal kurduğum 5 website var. 2500 dolar ediyor 50 milyar. Battık aq battık. 

Eyy DXY, ey Biden, f*k you pal.","{'username': 'tarikarslan_1', 'id': 49927966, 'displayname': 'Tarık Arslan', 'rawDescription': 'mechanical engineer, creative editor\ncollab’d—worked with @nba @netflix @muhammadali @jumpman23 @kobebryant', 'renderedDescription': 'mechanical engineer, creative editor\ncollab’d—worked with @nba @netflix @muhammadali @jumpman23 @kobebryant', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 6, 23, 8, 57, 27, tzinfo=datetime.timezone.utc), 'followersCount': 126, 'friendsCount': 448, 'statusesCount': 4160, 'favouritesCount': 9003, 'listedCount': 3, 'mediaCount': 606, 'location': 'Turkey', 'protected': False, 'link': {'text': 'imdb.com/name/nm1187507…', 'url': 'https://www.imdb.com/name/nm11875074/', 'tcourl': 'https://t.co/UkiHWdVlCw', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1627315539700842497/kpnw5T1N_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/49927966/1514495119', 'label': None}",0,0,0,0
121,1629465920711032833,2023-02-25 12:58:44+00:00,"@Ricarda_Lang Wenn die USA nicht 2014 sich eingemischt hätte und die US-Nato nicht sich von BlackRock vereinnahmen lassen und Hunter Biden keine Geschäfte mit Bio-Labs in der Ukraine gemacht hätte, wäre VIELLEICHT die jetzige Eskalation nicht geschehen.","{'username': 'DerBerliner64', 'id': 304592791, 'displayname': 'Frank Hoffmann', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 5, 24, 19, 39, 8, tzinfo=datetime.timezone.utc), 'followersCount': 2, 'friendsCount': 14, 'statusesCount': 189, 'favouritesCount': 53, 'listedCount': 0, 'mediaCount': 8, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/304592791/1667650216', 'label': None}",0,0,0,0
122,1629465919259852800,2023-02-25 12:58:43+00:00,"Jill Biden waxay ka dhawaajisay inay qaraabo la tahay Afrikaanka ee dimuqraadiyadda

https://t.co/diaMgA6ptY","{'username': 'MohamedJibrile', 'id': 3360527973, 'displayname': 'Mohamed Jibril', 'rawDescription': '@sjs_Somalia | Humanitarian Crises Human Rights Activist | R/T ≠ endorsement\n📧 mohamed.jibril@sjsyndicate.org', 'renderedDescription': '@sjs_Somalia | Humanitarian Crises Human Rights Activist | R/T ≠ endorsement\n📧 mohamed.jibril@sjsyndicate.org', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 7, 5, 13, 33, 7, tzinfo=datetime.timezone.utc), 'followersCount': 2681, 'friendsCount': 583, 'statusesCount': 6328, 'favouritesCount': 12906, 'listedCount': 3, 'mediaCount': 2722, 'location': 'Mogadishu | Jamaame', 'protected': False, 'link': {'text': 'hornlife.com/author/mohamed…', 'url': 'http://www.hornlife.com/author/mohamedjibril', 'tcourl': 'https://t.co/ZEYEWis6HE', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1378069805887021056/3LrIGXPw_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3360527973/1637161947', 'label': None}",0,0,0,0
123,1629465902541598720,2023-02-25 12:58:39+00:00,"Biden sobre la propuesta china de solución política para Ucrania: «Si Putin la elogia, ¿cómo puede ser buena?» https://t.co/8mxqub2jSf https://t.co/CYRKIJMJAN","{'username': 'juliancfg', 'id': 211272093, 'displayname': 'Julian Pérez Valdés Mi ❤ para 🇨🇺', 'rawDescription': '#SoyCuba Martiano y fidelista. Periodista-comunicador–editor de redes sociales. La Radio en Cienfuegos. @DeZurdaTeam #PatriaoMuertePorLaVida', 'renderedDescription': '#SoyCuba Martiano y fidelista. Periodista-comunicador–editor de redes sociales. La Radio en Cienfuegos. @DeZurdaTeam #PatriaoMuertePorLaVida', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 11, 2, 20, 7, 37, tzinfo=datetime.timezone.utc), 'followersCount': 18954, 'friendsCount': 19193, 'statusesCount': 89538, 'favouritesCount': 2275, 'listedCount': 126, 'mediaCount': 9075, 'location': 'Ciudad de Cienfuegos. Cuba', 'protected': False, 'link': {'text': 'twittercounter.com/juliancfg', 'url': 'http://twittercounter.com/juliancfg', 'tcourl': 'http://t.co/wC84vyg82w', 'indices': (0, 22)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/509476465423835137/Uy1Ci7o1_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/211272093/1402937518', 'label': None}",0,0,0,0
124,1629465891137110016,2023-02-25 12:58:37+00:00,@ImolaOggi Biden guerrafondaio.,"{'username': 'CasagrandeStef', 'id': 1329295939, 'displayname': 'Stefano Casagrande 🇮🇹 🇬🇧', 'rawDescription': 'omnia tempus habent', 'renderedDescription': 'omnia tempus habent', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 4, 5, 14, 3, 56, tzinfo=datetime.timezone.utc), 'followersCount': 2008, 'friendsCount': 927, 'statusesCount': 63828, 'favouritesCount': 132896, 'listedCount': 0, 'mediaCount': 4408, 'location': 'Italia ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1489996119190945796/YYSufmhI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1329295939/1664739900', 'label': None}",0,0,1,0
125,1629465872115945472,2023-02-25 12:58:32+00:00,"@guygendron2021 Et toi, le cousin de Biden ? Tu préfères la guerre mondiale ?","{'username': 'PascalHerlant', 'id': 1496469410562949123, 'displayname': 'Herlant Pascal', 'rawDescription': 'Je vis mal mais dans un certain confort !!', 'renderedDescription': 'Je vis mal mais dans un certain confort !!', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 23, 12, 58, 20, tzinfo=datetime.timezone.utc), 'followersCount': 28, 'friendsCount': 71, 'statusesCount': 1644, 'favouritesCount': 523, 'listedCount': 0, 'mediaCount': 1, 'location': 'Gournay-sur-Marne, France', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1496469821927665668/7VIRdm0B_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0
