id,date,rawContent,user,replyCount,retweetCount,likeCount,quoteCount,Roberta_neg,Roberta_neu,Roberta_pos
1649156331104813056,2023-04-20 21:01:23+00:00,"Shark?🤣🧐
#shark #sharks #essaypay #EidAlFitr2023 #WeLoveBob #BlueCheckMark #EuropaLeague #ASTRO #animal #studytwt #study #essaypay https://t.co/MQbIWqu4nB","{'username': 'essayshark', 'id': 429173405, 'displayname': 'EssayShark', 'rawDescription': ""Life Is Hard Enough Already, Your Essay Doesn't Have To Be That Way. 24/7 Plagiarism Free Essay Writing Help | APP OUT NOW!"", 'renderedDescription': ""Life Is Hard Enough Already, Your Essay Doesn't Have To Be That Way. 24/7 Plagiarism Free Essay Writing Help | APP OUT NOW!"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 12, 5, 17, 7, 46, tzinfo=datetime.timezone.utc), 'followersCount': 1735, 'friendsCount': 345, 'statusesCount': 24617, 'favouritesCount': 8834, 'listedCount': 12, 'mediaCount': 6005, 'location': 'United States', 'protected': False, 'link': {'text': 'essayshark.com', 'url': 'http://essayshark.com', 'tcourl': 'https://t.co/vfcjR3SRIH', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/937394108833980416/akD5JRkX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/429173405/1630408408', 'label': None}",0,0,0,0,0.027896933,0.4726623,0.4994407
1649156327980302338,2023-04-20 21:01:23+00:00,"https://t.co/9Q73NOw1kK
🍀Happy 420 #420Day #USA #America #California #Texas #NewYork #UK #UnitedKingdom #GreatBritain #Britain #England #Scotland #Wales #London #Birmingham #Manchester #Leeds #Glasgow #Sheffield #Edinburgh #Germany #France #Norway #Sweden #Finland #BlueCheckMark","{'username': 'RopevilleRaider', 'id': 1613868523, 'displayname': '🇺🇸🌲 Ropeville Raider 🏴\u200d☠️🐻\u200d❄️♈️', 'rawDescription': '🍀🌎 Legalize Cannabis Freedom ! 🎃🎄\n\n👑✝️https://t.co/SjhmypbVZK\n\n🎼🎹🎵\nhttps://t.co/lGVMZ5PFTT', 'renderedDescription': '🍀🌎 Legalize Cannabis Freedom ! 🎃🎄\n\n👑✝️ropevilleraider.tumblr.com/post/151671242…\n\n🎼🎹🎵\nartists.landr.com/672985792616', 'descriptionLinks': [{'text': 'ropevilleraider.tumblr.com/post/151671242…', 'url': 'https://ropevilleraider.tumblr.com/post/151671242313/jesus-of-nazareth', 'tcourl': 'https://t.co/SjhmypbVZK', 'indices': (38, 61)}, {'text': 'artists.landr.com/672985792616', 'url': 'https://artists.landr.com/672985792616', 'tcourl': 'https://t.co/lGVMZ5PFTT', 'indices': (67, 90)}], 'verified': False, 'created': datetime.datetime(2013, 7, 22, 23, 2, 50, tzinfo=datetime.timezone.utc), 'followersCount': 2599, 'friendsCount': 3507, 'statusesCount': 48019, 'favouritesCount': 172024, 'listedCount': 121, 'mediaCount': 7304, 'location': 'Roseville, CA', 'protected': False, 'link': {'text': 'youtube.com/@RopevilleRaid…', 'url': 'https://www.youtube.com/@RopevilleRaider/videos', 'tcourl': 'https://t.co/LCpSH6k01P', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1509635803567177729/r7W1MFlg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1613868523/1668225192', 'label': None}",0,0,0,0,0.0015408222,0.12485594,0.8736032
1649156285101756418,2023-04-20 21:01:12+00:00,My blue check is not there. Feels the same. #BlueCheckMark,"{'username': 'marpeck', 'id': 1443041, 'displayname': 'Trevor Bechtel', 'rawDescription': '#povertysolutions at @umich, pastor at https://t.co/sqBt2a8DVO, ethicist, theologian, musician,  cats rule, go umich wbb, go raptors', 'renderedDescription': '#povertysolutions at @umich, pastor at shalomcc.org, ethicist, theologian, musician,  cats rule, go umich wbb, go raptors', 'descriptionLinks': [{'text': 'shalomcc.org', 'url': 'http://shalomcc.org', 'tcourl': 'https://t.co/sqBt2a8DVO', 'indices': (39, 62)}], 'verified': False, 'created': datetime.datetime(2007, 3, 18, 21, 9, 8, tzinfo=datetime.timezone.utc), 'followersCount': 562, 'friendsCount': 765, 'statusesCount': 5771, 'favouritesCount': 11518, 'listedCount': 14, 'mediaCount': 188, 'location': 'Ann Arbor, MI', 'protected': False, 'link': {'text': 'trevorbechtel.com', 'url': 'http://trevorbechtel.com', 'tcourl': 'https://t.co/6yTYUsWqVl', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1448453336286498817/Umyu4UY7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1443041/1353799635', 'label': None}",0,0,0,0,0.4844966,0.4526882,0.062815204
1649156265375834119,2023-04-20 21:01:08+00:00,"Journalists and celebs to each other right now

#BlueCheckMark https://t.co/rwK6JdykDq","{'username': 'EricMarkDo', 'id': 374170691, 'displayname': 'Eric Mark Do', 'rawDescription': 'Partner and Audience Strategist @GlobalNews\nPhotographer, Content Creator\nHome Chef', 'renderedDescription': 'Partner and Audience Strategist @GlobalNews\nPhotographer, Content Creator\nHome Chef', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 9, 15, 20, 45, 48, tzinfo=datetime.timezone.utc), 'followersCount': 3067, 'friendsCount': 2041, 'statusesCount': 21306, 'favouritesCount': 17232, 'listedCount': 189, 'mediaCount': 3386, 'location': 'Toronto, Ontario 🇨🇦', 'protected': False, 'link': {'text': 'ericmarkdo.co', 'url': 'http://ericmarkdo.co', 'tcourl': 'https://t.co/eLkFJ8R7r1', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1550565352605716481/eMAEZ0Xu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/374170691/1402361205', 'label': None}",0,0,0,0,0.0692282,0.8453585,0.08541332
1649156234753212417,2023-04-20 21:01:00+00:00,NO #BlueCheckMark. Twitter Blue. We don’t need a checkmark to prove we’re real. We tell it like it is and every opinion is ours and ours only! We’re a podcast that talks whisky mixed with a bit of rock and roll! #Twitter #apple #spotify #youtube #iHeart #PodcastAndChill #podcast,"{'username': 'WhiskyRocksPod', 'id': 1623790698062282754, 'displayname': 'The Whisky Rocks Podcast', 'rawDescription': 'A dive into bourbon,scotch,and other tasty spirits, with a side of Rock & Roll! We’re going to give you the goods on the good stuff! 🥃🎤🎧', 'renderedDescription': 'A dive into bourbon,scotch,and other tasty spirits, with a side of Rock & Roll! We’re going to give you the goods on the good stuff! 🥃🎤🎧', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2023, 2, 9, 21, 7, 46, tzinfo=datetime.timezone.utc), 'followersCount': 23, 'friendsCount': 153, 'statusesCount': 189, 'favouritesCount': 102, 'listedCount': 0, 'mediaCount': 30, 'location': 'United States', 'protected': False, 'link': {'text': 'linktr.ee/whiskyrockspod', 'url': 'https://linktr.ee/whiskyrockspod', 'tcourl': 'https://t.co/cipp2r3wgh', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1648452859392843777/TVxgrPOb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1623790698062282754/1675977311', 'label': None}",0,0,0,0,0.0062943124,0.19239065,0.801315
1649156225399914499,2023-04-20 21:00:58+00:00,The responses to people losing their  #BlueCheckMark and not giving a flying f*ck has me undone https://t.co/YhZPCntCDV,"{'username': 'MillennialEdit1', 'id': 1067906643738968064, 'displayname': 'Millennial Edition', 'rawDescription': 'Where we discuss all things pertaining to the Millennial experience. Follow anywhere you get your podcasts & anytime you think of Millennials', 'renderedDescription': 'Where we discuss all things pertaining to the Millennial experience. Follow anywhere you get your podcasts & anytime you think of Millennials', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 11, 28, 22, 22, 39, tzinfo=datetime.timezone.utc), 'followersCount': 5524, 'friendsCount': 5236, 'statusesCount': 67476, 'favouritesCount': 74064, 'listedCount': 4, 'mediaCount': 4896, 'location': 'In Millennialville', 'protected': False, 'link': {'text': 'millennialedition.podbean.com', 'url': 'https://millennialedition.podbean.com/', 'tcourl': 'https://t.co/UKwBylsunP', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1067910613601406976/6sKACZBj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1067906643738968064/1544171529', 'label': None}",0,0,0,0,0.86161166,0.12308932,0.015298955
1649156195821977603,2023-04-20 21:00:51+00:00,@TimRunsHisMouth Maybe the RothChilds will lend the money to the Vatican again and he will get that #BlueCheckMark,"{'username': 'egouclebean', 'id': 2612825071, 'displayname': 'eduardo gouclebean', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 7, 9, 2, 47, 28, tzinfo=datetime.timezone.utc), 'followersCount': 21, 'friendsCount': 382, 'statusesCount': 709, 'favouritesCount': 2306, 'listedCount': 0, 'mediaCount': 29, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1031065226400022528/hmy6Fa4n_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2612825071/1645437007', 'label': None}",0,0,0,0,0.1443034,0.7407761,0.11492046
1649156179556200448,2023-04-20 21:00:47+00:00,"It's a little pixelated, but here's my new profile picture. #BlueCheckMark https://t.co/NGoOdFR1kW","{'username': 'swimdeep', 'id': 20102882, 'displayname': 'Michael Ornstein', 'rawDescription': 'analogue art + words + technology + actor, #sonsofanarchy', 'renderedDescription': 'analogue art + words + technology + actor, #sonsofanarchy', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 2, 4, 22, 39, 31, tzinfo=datetime.timezone.utc), 'followersCount': 36216, 'friendsCount': 437, 'statusesCount': 33763, 'favouritesCount': 8922, 'listedCount': 246, 'mediaCount': 6775, 'location': '', 'protected': False, 'link': {'text': 'MonkeyLanguage.com', 'url': 'https://MonkeyLanguage.com', 'tcourl': 'https://t.co/HnTUUrf8Lg', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1649154740444340225/5oHLM--Q_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/20102882/1682024399', 'label': None}",0,0,0,0,0.030993287,0.7762959,0.19271076
1649156170706214915,2023-04-20 21:00:45+00:00,Certainly this is some form of surprise. Maybe it’s just me? #Twitter #BlueCheckMark,"{'username': 'iBeckTech', 'id': 497067921, 'displayname': 'David Becker', 'rawDescription': '26 years old. Writer for @Appleosophy. \uf8ff Pay, cord cutting, and @MountainDew enthusiast. Fan of @bbcdoctorwho and @WizardingWorld. Introvert. Opinions are mine.', 'renderedDescription': '26 years old. Writer for @Appleosophy. \uf8ff Pay, cord cutting, and @MountainDew enthusiast. Fan of @bbcdoctorwho and @WizardingWorld. Introvert. Opinions are mine.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2012, 2, 19, 15, 46, 54, tzinfo=datetime.timezone.utc), 'followersCount': 813, 'friendsCount': 1117, 'statusesCount': 24036, 'favouritesCount': 44316, 'listedCount': 97, 'mediaCount': 4290, 'location': 'Des Moines, Iowa ', 'protected': False, 'link': {'text': 'appleosophy.com/author/ibeckte…', 'url': 'https://appleosophy.com/author/ibecktecch/', 'tcourl': 'https://t.co/AV7IKXdtJ7', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1619518484848812034/foR29tBM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/497067921/1680364721', 'label': None}",0,0,0,0,0.18689035,0.6683321,0.14477748
1649156154868613122,2023-04-20 21:00:41+00:00,Name something you'd rather spend 8$ on than a #BlueCheckMark,"{'username': 'Paul_Easterberg', 'id': 1614274667547693059, 'displayname': 'Paul Easterberg', 'rawDescription': 'God, what a mess', 'renderedDescription': 'God, what a mess', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2023, 1, 14, 14, 54, 27, tzinfo=datetime.timezone.utc), 'followersCount': 40, 'friendsCount': 449, 'statusesCount': 530, 'favouritesCount': 122, 'listedCount': 2, 'mediaCount': 44, 'location': 'Buck Hill', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1641537485233594385/6I2wjFkf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1614274667547693059/1673787445', 'label': None}",0,0,0,0,0.40976045,0.5492034,0.041036185
1649156124094996483,2023-04-20 21:00:34+00:00,The blue check gone from coveted status symbol to sure sign of the plague #BlueCheckMark ☠️,"{'username': 'sunnydaisy17', 'id': 1345868302367793152, 'displayname': 'reading historical romance ❤️', 'rawDescription': 'Bobbie Jo. she/her. LCSW. Displaced SoCal native. Pro Science & Public Health! Janeite. Reclining on my chaise longue in Historical Romancelandia.', 'renderedDescription': 'Bobbie Jo. she/her. LCSW. Displaced SoCal native. Pro Science & Public Health! Janeite. Reclining on my chaise longue in Historical Romancelandia.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 1, 3, 23, 3, 19, tzinfo=datetime.timezone.utc), 'followersCount': 399, 'friendsCount': 512, 'statusesCount': 3027, 'favouritesCount': 12165, 'listedCount': 1, 'mediaCount': 656, 'location': 'Nashville, TN, USA', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1345871713985306625/0Q-HxH5f_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1345868302367793152/1627340162', 'label': None}",0,0,0,0,0.6680521,0.30325156,0.028696366
1649156119044972585,2023-04-20 21:00:33+00:00,#BlueCheckMark Here is what we feel about this. I know I will get a lot of stick for my initial take on this. I am in agreement with the idea of the platform handing verified badges to people who are willing to pay. https://t.co/Nm9VXpMoDW,"{'username': 'parody_lucifer', 'id': 1593904345724391424, 'displayname': 'Lucifer Parody 🇮🇳🇮🇳🇮🇳', 'rawDescription': ""It's an appreciation account for the legacy of once in a lifetime show LUCIFER. We are here to create few more seasons of the show through images. Instagram 👇"", 'renderedDescription': ""It's an appreciation account for the legacy of once in a lifetime show LUCIFER. We are here to create few more seasons of the show through images. Instagram 👇"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 11, 19, 9, 50, 12, tzinfo=datetime.timezone.utc), 'followersCount': 27, 'friendsCount': 34, 'statusesCount': 316, 'favouritesCount': 2337, 'listedCount': 0, 'mediaCount': 83, 'location': 'Heaven', 'protected': False, 'link': {'text': 'instagram.com/parodylucifer?…', 'url': 'https://instagram.com/parodylucifer?igshid=YmMyMTA2M2Y=', 'tcourl': 'https://t.co/7QSr98cC6I', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1645375079017005057/l7thZjuW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1593904345724391424/1671902524', 'label': None}",1,0,1,0,0.009142237,0.26104406,0.7298137
1649156116666892291,2023-04-20 21:00:32+00:00,Since #BlueCheckMark is trending and all that.,"{'username': 'tweetinatorX2', 'id': 3033732158, 'displayname': 'terminatorX2 🌐 #Brony4Life #ActuallyAutistic', 'rawDescription': ""I make YTPMVs, & I like Rube Goldberg machines; I'm pretty much on YouTube 24/7.\n\nI'm also not much of a talker IRL.\n\nAlso a Centrist & an abnormie. #NACAB #MLM"", 'renderedDescription': ""I make YTPMVs, & I like Rube Goldberg machines; I'm pretty much on YouTube 24/7.\n\nI'm also not much of a talker IRL.\n\nAlso a Centrist & an abnormie. #NACAB #MLM"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 2, 21, 1, 46, 34, tzinfo=datetime.timezone.utc), 'followersCount': 361, 'friendsCount': 1882, 'statusesCount': 15058, 'favouritesCount': 70293, 'listedCount': 10, 'mediaCount': 3090, 'location': 'Texas, USA', 'protected': False, 'link': {'text': 'youtube.com/terminatorX2', 'url': 'http://www.youtube.com/terminatorX2', 'tcourl': 'https://t.co/b8CT0ESgkv', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1531868663627890691/-oCQ-CzM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3033732158/1425203289', 'label': None}",0,0,0,0,0.044166867,0.80406696,0.15176614
