,tweet_id,tweet_datetime,tweet_text,user_name,searched_by_hashtag,retweet_count,likeCount,quoteCount,Roberta_neg,Roberta_neu,Roberta_pos
10,1647729591686144000,2023-04-16 22:32:02+00:00,I can't stand Dillion Brooks so it's bitter sweet that the Lakers won for me 😂,"{'username': 'heavydeacon', 'id': 301273935, 'displayname': 'B note', 'rawDescription': 'loving the lord. You need help with music/videos hit @slapfarmer @Bleevcali up Warriors ,LSU, Raiders and Sharks.', 'renderedDescription': 'loving the lord. You need help with music/videos hit @slapfarmer @Bleevcali up Warriors ,LSU, Raiders and Sharks.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 5, 19, 5, 48, 55, tzinfo=datetime.timezone.utc), 'followersCount': 721, 'friendsCount': 668, 'statusesCount': 41926, 'favouritesCount': 10374, 'listedCount': 14, 'mediaCount': 3105, 'location': 'Oakland', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639435389680373761/XOCCAoYd_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/301273935/1631681592', 'label': None}",0,0,0,0,0.42492905,0.38953188,0.18553898
11,1647729590872297474,2023-04-16 22:32:02+00:00,The Lakers completely dominated in tonight's game! What an incredible win! I can't wait to see what they bring to the next one! #LakersNation #LAKERSWIN go #Lakers,"{'username': 'GaasCmb', 'id': 1607438390919659521, 'displayname': 'Gaas-cmb.nft', 'rawDescription': '#Gold #Crypto  #Nft  #Web3 #AI #Blockchain #Decentralization #ReachOneTeachOne', 'renderedDescription': '#Gold #Crypto  #Nft  #Web3 #AI #Blockchain #Decentralization #ReachOneTeachOne', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 12, 26, 18, 10, 18, tzinfo=datetime.timezone.utc), 'followersCount': 71, 'friendsCount': 31, 'statusesCount': 307, 'favouritesCount': 152, 'listedCount': 0, 'mediaCount': 47, 'location': 'Arkansas', 'protected': False, 'link': {'text': 'ud.me/gaas-cmb.nft', 'url': 'https://ud.me/gaas-cmb.nft', 'tcourl': 'https://t.co/vJLs8h6QvX', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639724829187223552/TJXHlDvk_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1607438390919659521/1679775895', 'label': None}",0,0,0,0,0.0013726607,0.006163491,0.992464
12,1647729589819703296,2023-04-16 22:32:02+00:00,Thank you @Lakers 😎 https://t.co/N6DE75xBvZ,"{'username': 'cj_obioha', 'id': 57482449, 'displayname': 'CJ OBIOHA', 'rawDescription': ""DON'T BE LATE TO THE #LakeShow"", 'renderedDescription': ""DON'T BE LATE TO THE #LakeShow"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 7, 16, 23, 33, 11, tzinfo=datetime.timezone.utc), 'followersCount': 292, 'friendsCount': 365, 'statusesCount': 4785, 'favouritesCount': 7611, 'listedCount': 8, 'mediaCount': 822, 'location': 'Los Angeles, CA', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1611193284600397824/-9pWi5mF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/57482449/1674780532', 'label': None}",0,0,0,0,0.0008450275,0.0364047,0.9627502
13,1647729589530025985,2023-04-16 22:32:02+00:00,Austin Reaves helps spark Lakers' win over Grizzlies in series opener #LAAngels #TheHaloWay #LTBU #Angels #LAA https://t.co/pwOJwykI5D,"{'username': 'AngelsViews', 'id': 3075769100, 'displayname': 'LA Angels Fans', 'rawDescription': 'LA Angels Fan Page. NOT linked to Official Los Angeles Angels. #LosAngelesAngels #TheHaloWay #VamosHalos #LAAngels #LTBU #Angels #LAA #AngelsBaseball  #GoHalos', 'renderedDescription': 'LA Angels Fan Page. NOT linked to Official Los Angeles Angels. #LosAngelesAngels #TheHaloWay #VamosHalos #LAAngels #LTBU #Angels #LAA #AngelsBaseball  #GoHalos', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 3, 13, 0, 22, 17, tzinfo=datetime.timezone.utc), 'followersCount': 743, 'friendsCount': 448, 'statusesCount': 67134, 'favouritesCount': 41, 'listedCount': 16, 'mediaCount': 820, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/921654069210386432/LpcM2p-t_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3075769100/1657531512', 'label': None}",0,0,0,0,0.0018619039,0.3769553,0.62118286
14,1647729587550560257,2023-04-16 22:32:01+00:00,That's big for the Lakers to take one on the road. Lakers can finish this series in 5 games. Taking a game on the road in a playoff series really sets your confidence high and can set the tone for the rest of the series.,"{'username': 'Fire__Monkey23', 'id': 1475506371709718531, 'displayname': 'Alex 🇵🇭🏀(43-39)(7-6)(Ecstatic LAL Fan)', 'rawDescription': ""OC '21/ CIHS🎓/ Auto Tech / @TheWeeknd /Lebron the 🐐/ 2020 NBA champions #Lakeshow / 2020 WS Champion #HereToPlay"", 'renderedDescription': ""OC '21/ CIHS🎓/ Auto Tech / @TheWeeknd /Lebron the 🐐/ 2020 NBA champions #Lakeshow / 2020 WS Champion #HereToPlay"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 12, 27, 16, 38, 37, tzinfo=datetime.timezone.utc), 'followersCount': 1605, 'friendsCount': 1485, 'statusesCount': 25570, 'favouritesCount': 168557, 'listedCount': 8, 'mediaCount': 2492, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1623329911044988928/jsABz_CZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1475506371709718531/1664579216', 'label': None}",0,0,0,0,0.0037940913,0.14479336,0.85141265
15,1647729586430709761,2023-04-16 22:32:01+00:00,Lakers have the opposite of Clippers curse,"{'username': 'Clipper_Nick', 'id': 1623562018602233856, 'displayname': 'ClipperNick', 'rawDescription': 'GO CLIPPERS❤️💙 SERIES VS SUNS 0-0🙏🏼KAWHI IS HIM🤚🏾 FOLLOW ME FOR CLIPPERS/NBA CONTENT🏀 JUST JOINED GET ME STARTED FOLLOW☝🏼', 'renderedDescription': 'GO CLIPPERS❤️💙 SERIES VS SUNS 0-0🙏🏼KAWHI IS HIM🤚🏾 FOLLOW ME FOR CLIPPERS/NBA CONTENT🏀 JUST JOINED GET ME STARTED FOLLOW☝🏼', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2023, 2, 9, 5, 59, 5, tzinfo=datetime.timezone.utc), 'followersCount': 30, 'friendsCount': 124, 'statusesCount': 781, 'favouritesCount': 751, 'listedCount': 1, 'mediaCount': 6, 'location': 'Los Angeles, CA', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1623568778238779397/ZewemHvk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1623562018602233856/1675924779', 'label': None}",0,0,0,0,0.57152516,0.40654773,0.021927085
16,1647729586149400576,2023-04-16 22:32:01+00:00,"I told my coworkers the Jags would beat the chargers and they laughed at me
I told them Lakers would beat Memphis and they laughed at me https://t.co/Ez9VT3vgDQ","{'username': 'TTM_Flawda', 'id': 194320925, 'displayname': '🌴🌴', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 9, 23, 21, 17, 8, tzinfo=datetime.timezone.utc), 'followersCount': 524, 'friendsCount': 364, 'statusesCount': 25920, 'favouritesCount': 4071, 'listedCount': 2, 'mediaCount': 242, 'location': 'Duval 🔄 Houston', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1573157794374623233/HcO1O4yn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/194320925/1645418424', 'label': None}",0,0,0,0,0.442737,0.46366352,0.09359938
17,1647729572484378626,2023-04-16 22:31:58+00:00,@LegionHoops Lakers in 4 https://t.co/ZctKKKcJ77,"{'username': 'bolajiiax', 'id': 1031060586958872576, 'displayname': '🥷🏾', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 8, 19, 6, 9, 34, tzinfo=datetime.timezone.utc), 'followersCount': 386, 'friendsCount': 44, 'statusesCount': 389, 'favouritesCount': 19464, 'listedCount': 0, 'mediaCount': 32, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639649576880619522/nwOk08c8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1031060586958872576/1679757942', 'label': None}",0,0,1,0,0.03158598,0.9189048,0.049509156
18,1647729551479558146,2023-04-16 22:31:53+00:00,I saw a lakers fan say he’s never seen them called front runners in his life. He must be 10 years old,"{'username': 'jordanielrobert', 'id': 32981883, 'displayname': 'Jokić. MV3.', 'rawDescription': 'Marketing Guru. World Traveler. Craft Beer Aficionado. Great Dane Lover. Nuggets | Broncos | Tar Heels', 'renderedDescription': 'Marketing Guru. World Traveler. Craft Beer Aficionado. Great Dane Lover. Nuggets | Broncos | Tar Heels', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 4, 18, 19, 21, 35, tzinfo=datetime.timezone.utc), 'followersCount': 341, 'friendsCount': 441, 'statusesCount': 53155, 'favouritesCount': 10605, 'listedCount': 7, 'mediaCount': 1533, 'location': 'Wandering the world. ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1576727472707579904/Gw4e01Vh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/32981883/1664756110', 'label': None}",0,0,0,0,0.49188966,0.45697492,0.05113551
19,1647729550804021250,2023-04-16 22:31:52+00:00,"Lakers are a live one in this series. Initially had Grizzlies winning in 6, but that’s already unlikely. LeBron and AD didn’t have unbelievable games but Lakers got enough depth to make up for it. Reaves, Hachimura and D. Russell are trouble for Memphis if further left unchecked.","{'username': 'CarlosToroMedia', 'id': 1126629590, 'displayname': 'Carlos Toro Torres', 'rawDescription': 'He/Him 🇵🇷 Born & Raised. Boxing Lover, Former Trenton Thunder Beat Writer, Former Rider Baseball Radio Man, Email: carlostoromedia@gmail.com', 'renderedDescription': 'He/Him 🇵🇷 Born & Raised. Boxing Lover, Former Trenton Thunder Beat Writer, Former Rider Baseball Radio Man, Email: carlostoromedia@gmail.com', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 1, 28, 0, 46, 7, tzinfo=datetime.timezone.utc), 'followersCount': 2300, 'friendsCount': 2744, 'statusesCount': 29599, 'favouritesCount': 14693, 'listedCount': 49, 'mediaCount': 2190, 'location': 'Cleveland, OH', 'protected': False, 'link': {'text': 'youtube.com/c/CarlosToroMe…', 'url': 'https://www.youtube.com/c/CarlosToroMedia', 'tcourl': 'https://t.co/LEvnyKjkGA', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1268183172036071431/BPFech5G_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1126629590/1508032516', 'label': None}",0,0,0,0,0.37305835,0.5417984,0.085143104
20,1647729549348835328,2023-04-16 22:31:52+00:00,"So Bron and AD getting no credit, even though they signed off on every player the Lakers traded for???","{'username': 'A_Riggo24', 'id': 346293700, 'displayname': 'Austin', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 8, 1, 1, 37, 14, tzinfo=datetime.timezone.utc), 'followersCount': 713, 'friendsCount': 1256, 'statusesCount': 94660, 'favouritesCount': 91148, 'listedCount': 5, 'mediaCount': 1671, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1101900039155265536/alY8QIdS_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,0.40471685,0.5643597,0.0309234
21,1647729537072107520,2023-04-16 22:31:49+00:00,"???|||||::;FREE_How to Watch Live🔘@dreamfoxhqtv

Watch 2023 NBA playoffs Game 1 Live Streams Online Free

🔴NBA TV📺 @dreamfoxhqtv

🆚Los Angeles Lakers vs Memphis Grizzlies
🆚Miami Heat vs Milwaukee Bucks
🆚LA Clippers vs Phoenix Suns
🆚Minnesota Timberwolves vs Denver Nuggets https://t.co/noYAc99e2g","{'username': 'espnfree24tv', 'id': 267247208, 'displayname': 'Espn Free 24Tv', 'rawDescription': 'Welcome to Espn Free 24tv - Watch  the latest sports events that are streaming right now.', 'renderedDescription': 'Welcome to Espn Free 24tv - Watch  the latest sports events that are streaming right now.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 3, 16, 15, 44, 17, tzinfo=datetime.timezone.utc), 'followersCount': 37, 'friendsCount': 63, 'statusesCount': 228, 'favouritesCount': 163, 'listedCount': 0, 'mediaCount': 66, 'location': 'Qatar', 'protected': False, 'link': {'text': 'tinyurl.com/23pzvstt', 'url': 'https://tinyurl.com/23pzvstt', 'tcourl': 'https://t.co/bZTYqE4OTL', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639266349695352833/EwQ5abv-_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/267247208/1679666532', 'label': None}",0,2,2,0,0.06051503,0.8698702,0.06961463
22,1647729536736407553,2023-04-16 22:31:49+00:00,@SIChrisMannix considering the NBA is rigged i believe it they want the lakers to hit 18 first,"{'username': 'soxfan186', 'id': 2892158284, 'displayname': 'mike malloy', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2014, 11, 25, 15, 48, 39, tzinfo=datetime.timezone.utc), 'followersCount': 22, 'friendsCount': 366, 'statusesCount': 3199, 'favouritesCount': 4058, 'listedCount': 0, 'mediaCount': 284, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None}",0,0,0,0,0.45250335,0.5132578,0.03423875
23,1647729532324007940,2023-04-16 22:31:48+00:00,@nicckhayes @espn_macmahon @wojespn Cry lakers in 4,"{'username': 'JayViBritannia_', 'id': 1258821729696264193, 'displayname': 'Bankai.jayy', 'rawDescription': 'TikTok:bankai.jayy', 'renderedDescription': 'TikTok:bankai.jayy', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 5, 8, 18, 11, 17, tzinfo=datetime.timezone.utc), 'followersCount': 26, 'friendsCount': 183, 'statusesCount': 374, 'favouritesCount': 3882, 'listedCount': 0, 'mediaCount': 40, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1645867536125251607/Yh1bWxyB_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1258821729696264193/1681240396', 'label': None}",0,0,0,0,0.029517643,0.89745724,0.07302525
24,1647729529945985024,2023-04-16 22:31:47+00:00,"@VinnyBonsignore Lol, Lakers won bc Ja didn’t play more than half of the fourth quarter.  That being said, injuries are a factor (one could argue the biggest factor) and Lakers took advantage.","{'username': 'scbtnd', 'id': 211931670, 'displayname': 'Frank Cruz', 'rawDescription': 'God, country, and beat notre dame!', 'renderedDescription': 'God, country, and beat notre dame!', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2010, 11, 4, 17, 39, 24, tzinfo=datetime.timezone.utc), 'followersCount': 131, 'friendsCount': 63, 'statusesCount': 7644, 'favouritesCount': 114, 'listedCount': 5, 'mediaCount': 643, 'location': 'Southern Cal', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1366109034/image_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/211931670/1400537021', 'label': None}",0,0,0,0,0.24253565,0.5844047,0.17305958
25,1647729517182459907,2023-04-16 22:31:44+00:00,Lakers!!! SN: Desmond Bane and Austin Reeves can really play!,"{'username': 'kevwhartman', 'id': 1950668798, 'displayname': 'Kevin W. Hartman', 'rawDescription': '📍Philly \nPreacher\nCommunity Advocate \n#Chef | #Foodie | #PublicSpeaker\n‼️Contact me for speaking engagements', 'renderedDescription': '📍Philly \nPreacher\nCommunity Advocate \n#Chef | #Foodie | #PublicSpeaker\n‼️Contact me for speaking engagements', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 10, 10, 3, 6, 12, tzinfo=datetime.timezone.utc), 'followersCount': 1214, 'friendsCount': 1285, 'statusesCount': 13123, 'favouritesCount': 9677, 'listedCount': 16, 'mediaCount': 619, 'location': 'Philadelphia', 'protected': False, 'link': {'text': 'kevwhartman.com', 'url': 'https://www.kevwhartman.com', 'tcourl': 'https://t.co/1StZeneyJZ', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1630796813652439040/01a9v0T0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1950668798/1633197254', 'label': None}",0,0,0,0,0.0022188772,0.07950636,0.9182747
26,1647729514926178305,2023-04-16 22:31:44+00:00,@LakersReporter LeCap 😂😂😂,"{'username': 'TrueLakersFan99', 'id': 1419030945328340992, 'displayname': 'Darvin Ham’s Burner', 'rawDescription': 'I do 3 Point Guard lineups for a living', 'renderedDescription': 'I do 3 Point Guard lineups for a living', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 7, 24, 20, 25, 34, tzinfo=datetime.timezone.utc), 'followersCount': 103, 'friendsCount': 196, 'statusesCount': 3322, 'favouritesCount': 1401, 'listedCount': 2, 'mediaCount': 114, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1642304822128050176/sdd11vJI_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,0.13320291,0.7331782,0.1336188
